plyrid,perf_key,songid,gender,birthyear,lovetot,zone
72586418,72586418_36195765,_santeria,F,1987.0,1.0,EN
72586418,72586418_43319416,_never_say_never,F,1987.0,1.0,EN
72586418,72586418_35881666,_say_something_great_big,F,1987.0,0.0,EN
72586418,72586418_47282438,_at_last,F,1987.0,0.0,EN
72745985,72745985_27931665,_cups_pitch_perfect,F,1975.0,2.0,FR
72745985,72745985_45403560,_total_eclipse_of_heart,F,1975.0,2.0,FR
72745985,72745985_32489208,_this_love,F,1975.0,1.0,FR
72745985,72745985_43630309,_summertime_sadness,F,1975.0,1.0,FR
72745985,72745985_29601944,_summertime_sadness,F,1975.0,1.0,FR
72745985,72745985_32503586,_killing_me_softly,F,1975.0,0.0,FR
72745985,72745985_45392869,_kiss_me_,F,1975.0,0.0,FR
72745985,72745985_32491677,_stay_rihanna,F,1975.0,0.0,FR
72745985,72745985_45395866,_always_on_my_mind,F,1975.0,0.0,FR
72745985,72745985_29391371,_kiss_me_,F,1975.0,0.0,FR
72880482,72880482_35132835,_boyfriend,M,1997.0,0.0,EN
72880482,72880482_24277138,_boyfriend,M,1997.0,0.0,EN
72880482,72880482_31791084,_when_i_was_your_man,M,1997.0,0.0,EN
72880482,72880482_25058642,_counting_stars,M,1997.0,0.0,EN
72880482,72880482_31061449,_for_the_first_time,M,1997.0,0.0,EN
72880482,72880482_40475203,_happy,M,1997.0,0.0,EN
72880482,72880482_34151547,_you_found_me,M,1997.0,0.0,EN
72880482,72880482_32313135,_i_wont_give_up,M,1997.0,0.0,EN
72880482,72880482_34545802,_home_daughtry,M,1997.0,0.0,EN
72880482,72880482_24153718,_you_found_me,M,1997.0,0.0,EN
72937871,72937871_31295732,_hey_there_delilah,M,1995.0,5.0,EN
72937871,72937871_44986806,_let_it_go,M,1995.0,1.0,EN
72937871,72937871_30999726,_let_her_go,M,1995.0,1.0,EN
72937871,72937871_31254965,_i_want_it_that_way,M,1995.0,1.0,EN
72937871,72937871_31322588,_say_something_great_big,M,1995.0,1.0,EN
72937871,72937871_31304586,_i_wont_give_up,M,1995.0,1.0,EN
72937871,72937871_31751027,_summertime_sadness,M,1995.0,0.0,EN
72937871,72937871_31757053,_this_love,M,1995.0,0.0,EN
72937871,72937871_31760731,_how_to_save_a_life,M,1995.0,0.0,EN
72937871,72937871_47001819,_how_to_save_a_life,M,1995.0,0.0,EN
73260958,73260958_39878339,_hero_mariah_carey,F,1978.0,3.0,EN
73260958,73260958_39881984,_ironic,F,1978.0,2.0,EN
73260958,73260958_40652595,_stay_rihanna,F,1978.0,2.0,EN
73260958,73260958_38810578,_more_than_words,F,1978.0,2.0,EN
73260958,73260958_39876182,_fallin_for_you,F,1978.0,2.0,EN
73260958,73260958_40366332,_uninvited,F,1978.0,2.0,EN
73260958,73260958_38772041,_dont_know_why,F,1978.0,1.0,EN
73260958,73260958_34587622,_stay,F,1978.0,1.0,EN
73260958,73260958_34760446,_give_your_heart_a_break,F,1978.0,1.0,EN
73260958,73260958_38593403,_cups_pitch_perfect,F,1978.0,1.0,EN
73267031,73267031_39095341,_count_on_me,F,1983.0,117.0,EN
73267031,73267031_37852166,_beautiful,F,1983.0,117.0,EN
73267031,73267031_36446099,_young_girls,F,1983.0,92.0,EN
73267031,73267031_40012697,_love_you_lk_a_love_song,F,1983.0,82.0,EN
73267031,73267031_44611081,_human,F,1983.0,67.0,EN
73267031,73267031_39883638,_say_something_great_big,F,1983.0,64.0,EN
73267031,73267031_33364330,_burn,F,1983.0,60.0,EN
73267031,73267031_31704560,_she_will_be_loved,F,1983.0,59.0,EN
73267031,73267031_33911902,_clarity,F,1983.0,56.0,EN
73267031,73267031_32963197,_born_this_way,F,1983.0,54.0,EN
73756040,73756040_31049625,_zombie,M,1988.0,4.0,EN
73756040,73756040_43723624,_ironic,M,1988.0,3.0,EN
73756040,73756040_30286268,_you_found_me,M,1988.0,2.0,EN
73756040,73756040_30283327,_home_phillip_phillips,M,1988.0,2.0,EN
73756040,73756040_30824834,_closing_time,M,1988.0,2.0,EN
73756040,73756040_30282305,_im_yours,M,1988.0,2.0,EN
73756040,73756040_31055671,_hallelujah,M,1988.0,2.0,EN
73756040,73756040_43574492,_let_it_go,M,1988.0,1.0,EN
73756040,73756040_30591026,_let_her_go,M,1988.0,1.0,EN
73756040,73756040_43727828,_hand_in_my_pocket,M,1988.0,1.0,EN
73858697,73858697_30772845,_bubbly,F,1984.0,18.0,EN
73858697,73858697_30821809,_i_look_to_you,F,1984.0,16.0,EN
73858697,73858697_31957489,_adore_you,F,1984.0,11.0,EN
73858697,73858697_48116293,_at_last,F,1984.0,10.0,EN
73858697,73858697_42631183,_if_i_aint_got_you,F,1984.0,9.0,EN
73858697,73858697_46029654,_ill_be,F,1984.0,9.0,EN
73858697,73858697_47759843,_stay_with_me,F,1984.0,8.0,EN
73858697,73858697_48305043,_at_last,F,1984.0,8.0,EN
73858697,73858697_50445368,_the_way_i_am,F,1984.0,8.0,EN
73858697,73858697_41816169,_just_the_way_you_are_bm,F,1984.0,8.0,EN
73858852,73858852_22996229,_kiss_the_girl,F,1999.0,1.0,EN
73858852,73858852_22995792,_it_will_rain,F,1999.0,1.0,EN
73858852,73858852_27027979,_do_you_hear_what_i_hear,F,1999.0,0.0,EN
73858852,73858852_25194155,_do_you_hear_what_i_hear,F,1999.0,0.0,EN
73858852,73858852_26309492,_two_black_cadillacs,F,1999.0,0.0,EN
73858852,73858852_25184743,_the_a_team,F,1999.0,0.0,EN
73858852,73858852_26440622,_how_to_save_a_life,F,1999.0,0.0,EN
73858852,73858852_22243610,_do_you_hear_what_i_hear,F,1999.0,0.0,EN
73858852,73858852_22730659,_it_will_rain,F,1999.0,0.0,EN
73858852,73858852_22211340,_do_you_hear_what_i_hear,F,1999.0,0.0,EN
73928485,73928485_43591418,_killing_me_softly,F,1988.0,1.0,EN
73928485,73928485_44505257,_summertime_sadness,F,1988.0,0.0,EN
73928485,73928485_46329753,_adore_you,F,1988.0,0.0,EN
73928485,73928485_46681905,_killing_me_softly,F,1988.0,0.0,EN
73928485,73928485_24504922,_adore_you,F,1988.0,0.0,EN
73928485,73928485_24569766,_radioactive,F,1988.0,0.0,EN
73928485,73928485_39497885,_the_worst,F,1988.0,0.0,EN
73928485,73928485_39385939,_the_worst,F,1988.0,0.0,EN
73928485,73928485_39500245,_stronger,F,1988.0,0.0,EN
73928485,73928485_44505961,_adorn,F,1988.0,0.0,EN
74012845,74012845_34355449,_the_a_team,M,1990.0,2.0,ES
74012845,74012845_37566318,_demons,M,1990.0,1.0,ES
74012845,74012845_34108038,_pompeii,M,1990.0,1.0,ES
74012845,74012845_34427070,_pompeii,M,1990.0,1.0,ES
74012845,74012845_34450688,_i_wont_give_up,M,1990.0,0.0,ES
74012845,74012845_25288024,_i_wont_give_up,M,1990.0,0.0,ES
74012845,74012845_44104760,_hey_brother,M,1990.0,0.0,ES
74012845,74012845_34426745,_the_a_team,M,1990.0,0.0,ES
74012845,74012845_44101222,_more_than_words,M,1990.0,0.0,ES
74012845,74012845_35072314,_the_a_team,M,1990.0,0.0,ES
74210056,74210056_34114564,_cups_pitch_perfect,F,1994.0,2.0,EN
74210056,74210056_34114938,_i_dreamed_a_dream,F,1994.0,1.0,EN
74210056,74210056_24195427,_stay_rihanna,F,1994.0,1.0,EN
74210056,74210056_27782237,_need_you_now,F,1994.0,1.0,EN
74210056,74210056_23960030,_the_little_drummer_boy,F,1994.0,1.0,EN
74210056,74210056_34114018,_say_something_great_big,F,1994.0,1.0,EN
74210056,74210056_27783079,_part_of_your_world,F,1994.0,1.0,EN
74210056,74210056_33566913,_say_something_great_big,F,1994.0,1.0,EN
74210056,74210056_23094058,_the_rose,F,1994.0,0.0,EN
74210056,74210056_44093868,_the_worst,F,1994.0,0.0,EN
74313351,74313351_47347571,_human,F,2000.0,2.0,EN
74313351,74313351_47163980,_i_dreamed_a_dream,F,2000.0,1.0,EN
74313351,74313351_31383695,_king_of_anything,F,2000.0,1.0,EN
74313351,74313351_47344461,_secrets,F,2000.0,1.0,EN
74313351,74313351_48410443,_it_will_rain,F,2000.0,1.0,EN
74313351,74313351_46970274,_fireflies,F,2000.0,0.0,EN
74313351,74313351_31384809,_love_song,F,2000.0,0.0,EN
74313351,74313351_31282693,_bubbly,F,2000.0,0.0,EN
74313351,74313351_31279801,_say_something_great_big,F,2000.0,0.0,EN
74313351,74313351_46388979,_good_girl,F,2000.0,0.0,EN
74354003,74354003_44511279,_human,F,1992.0,4.0,EN
74354003,74354003_40119042,_neon_lights,F,1992.0,2.0,EN
74354003,74354003_36246092,_you_raise_me_up,F,1992.0,1.0,EN
74354003,74354003_38635766,_always_be_my_baby,F,1992.0,1.0,EN
74354003,74354003_36243532,_before_he_cheats,F,1992.0,1.0,EN
74354003,74354003_40916865,_cant_remember_to_forget,F,1992.0,1.0,EN
74354003,74354003_36245418,_apologize,F,1992.0,1.0,EN
74354003,74354003_40387769,_let_it_go,F,1992.0,1.0,EN
74354003,74354003_44359989,_human,F,1992.0,1.0,EN
74354003,74354003_40923891,_marry_you,F,1992.0,0.0,EN
74363136,74363136_40656583,_stay_rihanna,F,1970.0,2.0,EN
74363136,74363136_40670591,_dont_rain_on_my_parade,F,1970.0,2.0,EN
74363136,74363136_28181133,_house_of_the_rising_sun,F,1970.0,1.0,EN
74363136,74363136_28182709,_crazy_patsy,F,1970.0,1.0,EN
74363136,74363136_40665067,_grenade,F,1970.0,1.0,EN
74363136,74363136_40670733,_over_the_rainbow,F,1970.0,1.0,EN
74363136,74363136_38769098,_killing_me_softly,F,1970.0,1.0,EN
74363136,74363136_38774085,_say_something_great_big,F,1970.0,1.0,EN
74363136,74363136_42349314,_baby_love,F,1970.0,1.0,EN
74363136,74363136_38778318,_i_want_to_hold_your_hand,F,1970.0,1.0,EN
74371576,74371576_34025422,_top_of_the_world,F,1961.0,2.0,EN
74371576,74371576_48293169,_top_of_the_world,F,1961.0,2.0,EN
74371576,74371576_44321919,_lean_on_me,F,1961.0,2.0,EN
74371576,74371576_48853606,_top_of_the_world,F,1961.0,1.0,EN
74371576,74371576_34026835,_this_little_lght_of_mine,F,1961.0,1.0,EN
74371576,74371576_33626916,_all_out_of_love,F,1961.0,1.0,EN
74371576,74371576_41400444,_all_by_myself,F,1961.0,1.0,EN
74371576,74371576_41401094,_amazing_grace_elvis,F,1961.0,1.0,EN
74371576,74371576_41401837,_amazing_grace_elvis,F,1961.0,1.0,EN
74371576,74371576_34337679,_all_by_myself,F,1961.0,1.0,EN
74447462,74447462_46618990,_it_will_rain,F,1990.0,3.0,EN
74447462,74447462_50327046,_say_something_great_big,F,1990.0,3.0,EN
74447462,74447462_35700185,_say_something_great_big,F,1990.0,2.0,EN
74447462,74447462_24305287,_the_climb,F,1990.0,2.0,EN
74447462,74447462_47738120,_beautiful,F,1990.0,2.0,EN
74447462,74447462_25027492,_the_edge_of_glory,F,1990.0,1.0,EN
74447462,74447462_27532202,_this_love,F,1990.0,1.0,EN
74447462,74447462_24468204,_i_believe_i_can_fly,F,1990.0,1.0,EN
74447462,74447462_49193092,_radioactive,F,1990.0,1.0,EN
74447462,74447462_28146692,_alejandro,F,1990.0,1.0,EN
74471372,74471372_27727681,_crazy_patsy,F,1955.0,1.0,EN
74471372,74471372_46227473,_say_something_great_big,F,1955.0,0.0,EN
74471372,74471372_25674207,_danny_boy,F,1955.0,0.0,EN
74471372,74471372_28042025,_endless_love,F,1955.0,0.0,EN
74471372,74471372_25686393,_hallelujah,F,1955.0,0.0,EN
74471372,74471372_25775599,_endless_love,F,1955.0,0.0,EN
74471372,74471372_28038208,_crazy_patsy,F,1955.0,0.0,EN
74471372,74471372_50902164,_always_on_my_mind,F,1955.0,0.0,EN
74471372,74471372_26561450,_endless_love,F,1955.0,0.0,EN
74471372,74471372_28422839,_ben,F,1955.0,0.0,EN
74487811,74487811_44371226,_over_the_rainbow,F,1990.0,5.0,DE
74487811,74487811_44366385,_no_air,F,1990.0,3.0,DE
74487811,74487811_40423706,_you_are_not_alone,F,1990.0,1.0,DE
74487811,74487811_42693308,_if_i_aint_got_you,F,1990.0,1.0,DE
74487811,74487811_47778094,_you_know_im_no_good,F,1990.0,1.0,DE
74487811,74487811_42386710,_my_heart_will_go_on,F,1990.0,1.0,DE
74487811,74487811_40693174,_hero_mariah_carey,F,1990.0,1.0,DE
74487811,74487811_42852156,_stand_by_me,F,1990.0,0.0,DE
74487811,74487811_45040651,_love_the_way_you_lie,F,1990.0,0.0,DE
74487811,74487811_41663826,_you_raise_me_up,F,1990.0,0.0,DE
74497445,74497445_26700376,_radioactive,F,1997.0,6.0,EN
74497445,74497445_24609527,_radioactive,F,1997.0,4.0,EN
74497445,74497445_22814029,_i_wont_give_up,F,1997.0,4.0,EN
74497445,74497445_26183265,_let_her_go,F,1997.0,4.0,EN
74497445,74497445_30819071,_can_you_feel_love_tngt,F,1997.0,3.0,EN
74497445,74497445_42924521,_amazing_grace_elvis,F,1997.0,3.0,EN
74497445,74497445_43342511,_hallelujah,F,1997.0,3.0,EN
74497445,74497445_35464728,_radioactive,F,1997.0,3.0,EN
74497445,74497445_32268505,_can_you_feel_love_tngt,F,1997.0,3.0,EN
74497445,74497445_33570167,_say_something_great_big,F,1997.0,3.0,EN
74530905,74530905_44861956,_name,M,1988.0,1.0,EN
74530905,74530905_40977444,_say_something_great_big,M,1988.0,1.0,EN
74530905,74530905_40987217,_hey_there_delilah,M,1988.0,0.0,EN
74530905,74530905_44704993,_say_something_great_big,M,1988.0,0.0,EN
74530905,74530905_40128867,_stay_rihanna,M,1988.0,0.0,EN
74530905,74530905_40123422,_stand_by_me,M,1988.0,0.0,EN
74530905,74530905_40048686,_friends_in_low_places,M,1988.0,0.0,EN
74530905,74530905_40130352,_cooler_than_me,M,1988.0,0.0,EN
74530905,74530905_40081867,_you_are_so_beautiful,M,1988.0,0.0,EN
74530905,74530905_40118761,_how_you_remind_me,M,1988.0,0.0,EN
74722663,74722663_33334562,_part_of_your_world,F,1986.0,2.0,EN
74722663,74722663_32529257,_i_wont_give_up,F,1986.0,2.0,EN
74722663,74722663_27431174,_the_climb,F,1986.0,1.0,EN
74722663,74722663_33341257,_let_it_go,F,1986.0,1.0,EN
74722663,74722663_22156450,_the_climb,F,1986.0,0.0,EN
74722663,74722663_40600599,_the_climb,F,1986.0,0.0,EN
74722663,74722663_25536377,_it_will_rain,F,1986.0,0.0,EN
74722663,74722663_24542905,_it_will_rain,F,1986.0,0.0,EN
74722663,74722663_22939273,_the_climb,F,1986.0,0.0,EN
74722663,74722663_30013977,_counting_stars,F,1986.0,0.0,EN
74796733,74796733_39846899,_beautiful,M,1986.0,1.0,FR
74796733,74796733_47448748,_my_heart_will_go_on,M,1986.0,1.0,FR
74796733,74796733_48699400,_apologize,M,1986.0,1.0,FR
74796733,74796733_47446063,_hallelujah,M,1986.0,0.0,FR
74796733,74796733_50639321,_all_by_myself,M,1986.0,0.0,FR
74796733,74796733_48908931,_apologize,M,1986.0,0.0,FR
74796733,74796733_47444212,_apologize,M,1986.0,0.0,FR
74796733,74796733_39848858,_one_of_us,M,1986.0,0.0,FR
74796733,74796733_48912060,_all_by_myself,M,1986.0,0.0,FR
74796733,74796733_48693983,_my_heart_will_go_on,M,1986.0,0.0,FR
75503592,75503592_26541239,_good_girl,F,1983.0,3.0,EN
75503592,75503592_22912325,_the_edge_of_glory,F,1983.0,2.0,EN
75503592,75503592_30335165,_because_of_you,F,1983.0,1.0,EN
75503592,75503592_33414792,_over_the_rainbow,F,1983.0,1.0,EN
75503592,75503592_39333106,_heart_attack,F,1983.0,1.0,EN
75503592,75503592_22970921,_jesus_take_the_wheel,F,1983.0,1.0,EN
75503592,75503592_40305757,_let_it_go,F,1983.0,1.0,EN
75503592,75503592_40307137,_how_great_thou_art,F,1983.0,1.0,EN
75503592,75503592_22904305,_reflection,F,1983.0,1.0,EN
75503592,75503592_32854828,_the_greatest_love_of_all,F,1983.0,1.0,EN
75607754,75607754_32616797,_let_it_go,F,1987.0,25.0,EN
75607754,75607754_34702871,_sometimes,F,1987.0,24.0,EN
75607754,75607754_34879298,_lucky_bs,F,1987.0,22.0,EN
75607754,75607754_34878541,_stronger,F,1987.0,20.0,EN
75607754,75607754_35008938,_dont_know_why,F,1987.0,14.0,EN
75607754,75607754_32684269,_wind_beneath_my_wings,F,1987.0,11.0,EN
75607754,75607754_38766161,_over_the_rainbow,F,1987.0,9.0,EN
75607754,75607754_41834103,_i_hope_you_dance,F,1987.0,8.0,EN
75607754,75607754_37016935,_from_this_moment,F,1987.0,7.0,EN
75607754,75607754_34000159,_row_row_row_your_boat,F,1987.0,7.0,EN
75783586,75783586_46235354,_if_i_aint_got_you,F,1988.0,1.0,EN
75783586,75783586_29577344,_because_of_you,F,1988.0,0.0,EN
75783586,75783586_37421495,_reflection,F,1988.0,0.0,EN
75783586,75783586_36254527,_counting_stars,F,1988.0,0.0,EN
75783586,75783586_36254256,_counting_stars,F,1988.0,0.0,EN
75783586,75783586_50725529,_stay_with_me,F,1988.0,0.0,EN
75783586,75783586_36254838,_burn,F,1988.0,0.0,EN
75783586,75783586_50117323,_stay_with_me,F,1988.0,0.0,EN
75783586,75783586_49639693,_if_i_aint_got_you,F,1988.0,0.0,EN
75783586,75783586_28945512,_hero_mariah_carey,F,1988.0,0.0,EN
75797746,75797746_33887800,_part_of_your_world,F,1988.0,1.0,EN
75797746,75797746_30903632,_when_i_was_your_man,F,1988.0,1.0,EN
75797746,75797746_35306244,_wind_beneath_my_wings,F,1988.0,0.0,EN
75797746,75797746_33037351,_i_believe_i_can_fly,F,1988.0,0.0,EN
75797746,75797746_30938639,_killing_me_softly,F,1988.0,0.0,EN
75797746,75797746_35223751,_you_are_so_beautiful,F,1988.0,0.0,EN
75797746,75797746_34380902,_call_me_maybe,F,1988.0,0.0,EN
75797746,75797746_31036790,_say_something_great_big,F,1988.0,0.0,EN
75797746,75797746_30902683,_stay_rihanna,F,1988.0,0.0,EN
75797746,75797746_33277415,_stand_by_me,F,1988.0,0.0,EN
75805353,75805353_36767064,_let_it_go,F,1997.0,2.0,EN
75805353,75805353_45893569,_adore_you,F,1997.0,1.0,EN
75805353,75805353_46257908,_young_girls,F,1997.0,1.0,EN
75805353,75805353_46070474,_apologize,F,1997.0,1.0,EN
75805353,75805353_29675517,_counting_stars,F,1997.0,1.0,EN
75805353,75805353_47023363,_young_girls,F,1997.0,1.0,EN
75805353,75805353_49730982,_locked_out_of_heaven,F,1997.0,0.0,EN
75805353,75805353_47999538,_human,F,1997.0,0.0,EN
75805353,75805353_45892355,_radioactive,F,1997.0,0.0,EN
75805353,75805353_46429515,_demons,F,1997.0,0.0,EN
75885060,75885060_31703017,_15_seconds_of_fame,F,1985.0,2.0,EN
75885060,75885060_30388873,_fly_away,F,1985.0,2.0,EN
75885060,75885060_31707073,_15_seconds_of_fame,F,1985.0,1.0,EN
75885060,75885060_30363078,_fly_away,F,1985.0,1.0,EN
75885060,75885060_30371101,_fly_away,F,1985.0,1.0,EN
75885060,75885060_30380543,_fly_away,F,1985.0,1.0,EN
75885060,75885060_30351199,_bingo,F,1985.0,0.0,EN
75885060,75885060_30372467,_row_row_row_your_boat,F,1985.0,0.0,EN
75885060,75885060_30372953,_row_row_row_your_boat,F,1985.0,0.0,EN
75885060,75885060_31764175,_15_seconds_of_fame,F,1985.0,0.0,EN
75944924,75944924_25683077,_behind_blue_eyes,F,1994.0,2.0,EN
75944924,75944924_25737885,_demons,F,1994.0,2.0,EN
75944924,75944924_25688548,_heart_attack,F,1994.0,1.0,EN
75944924,75944924_25832153,_i_wont_give_up,F,1994.0,1.0,EN
75944924,75944924_25744733,_apologize,F,1994.0,1.0,EN
75944924,75944924_25736851,_cups_pitch_perfect,F,1994.0,0.0,EN
75944924,75944924_26739214,_adore_you,F,1994.0,0.0,EN
75944924,75944924_25742559,_bad_romance,F,1994.0,0.0,EN
75944924,75944924_25736397,_adore_you,F,1994.0,0.0,EN
75944924,75944924_28503999,_you_found_me,F,1994.0,0.0,EN
76142251,76142251_30662177,_let_it_go,M,1984.0,22.0,ES
76142251,76142251_42467176,_part_of_your_world,M,1984.0,20.0,ES
76142251,76142251_23426902,_o_holy_night,M,1984.0,11.0,ES
76142251,76142251_33135235,_super_bass,M,1984.0,10.0,ES
76142251,76142251_24692184,_want_u_back,M,1984.0,10.0,ES
76142251,76142251_38500225,_part_of_your_world,M,1984.0,9.0,ES
76142251,76142251_36856485,_my_heart_will_go_on,M,1984.0,8.0,ES
76142251,76142251_49827016,_billionaire,M,1984.0,8.0,ES
76142251,76142251_50735438,_part_of_your_world,M,1984.0,6.0,ES
76142251,76142251_27438173,_hallelujah,M,1984.0,5.0,ES
76219649,76219649_44917653,_counting_stars,F,1992.0,5.0,EN
76219649,76219649_32898596,_one_thing,F,1992.0,4.0,EN
76219649,76219649_46387361,_cant_remember_to_forget,F,1992.0,4.0,EN
76219649,76219649_22077588,_safe_and_sound_capital,F,1992.0,3.0,EN
76219649,76219649_22738555,_fuckin_perfect,F,1992.0,3.0,EN
76219649,76219649_31481758,_hey_there_delilah,F,1992.0,2.0,EN
76219649,76219649_30800727,_naturally,F,1992.0,2.0,EN
76219649,76219649_46388191,_human,F,1992.0,2.0,EN
76219649,76219649_44752311,_counting_stars,F,1992.0,2.0,EN
76219649,76219649_44746766,_heart_attack,F,1992.0,2.0,EN
76265940,76265940_45372224,_let_it_go,F,1995.0,3.0,EN
76265940,76265940_32216947,_castle_on_a_cloud,F,1995.0,3.0,EN
76265940,76265940_31453316,_i_wont_give_up,F,1995.0,2.0,EN
76265940,76265940_31539551,_baby_one_more_time,F,1995.0,1.0,EN
76265940,76265940_46838573,_airplanes,F,1995.0,1.0,EN
76265940,76265940_31539825,_oops_i_did_it_again,F,1995.0,1.0,EN
76265940,76265940_31532421,_my_heart_will_go_on,F,1995.0,1.0,EN
76265940,76265940_31339607,_on_my_own,F,1995.0,1.0,EN
76265940,76265940_50109670,_over_the_rainbow,F,1995.0,0.0,EN
76265940,76265940_32350180,_its_all_coming_back,F,1995.0,0.0,EN
76372008,76372008_50535080,_let_it_go,F,1980.0,3.0,JA
76372008,76372008_38760746,_my_heart_will_go_on,F,1980.0,3.0,JA
76372008,76372008_43117106,_i_dreamed_a_dream,F,1980.0,2.0,JA
76372008,76372008_37855750,_part_of_your_world,F,1980.0,2.0,JA
76372008,76372008_37108106,_let_it_go,F,1980.0,1.0,JA
76372008,76372008_41255955,_let_it_go,F,1980.0,1.0,JA
76372008,76372008_37100859,_dont_rain_on_my_parade,F,1980.0,1.0,JA
76372008,76372008_41257240,_let_it_go,F,1980.0,1.0,JA
76372008,76372008_22558055,_stand_by_me,F,1980.0,1.0,JA
76372008,76372008_46773525,_i_dreamed_a_dream,F,1980.0,1.0,JA
76495765,76495765_30821910,_wont_go_home_without_you,M,1998.0,2.0,ES
76495765,76495765_30731915,_wont_go_home_without_you,M,1998.0,1.0,ES
76495765,76495765_30730052,_wont_go_home_without_you,M,1998.0,1.0,ES
76495765,76495765_38355252,_let_her_go,M,1998.0,1.0,ES
76495765,76495765_30733766,_15_seconds_of_fame,M,1998.0,1.0,ES
76495765,76495765_30723228,_wont_go_home_without_you,M,1998.0,1.0,ES
76495765,76495765_30733438,_15_seconds_of_fame,M,1998.0,1.0,ES
76495765,76495765_30657674,_this_little_lght_of_mine,M,1998.0,1.0,ES
76495765,76495765_30824548,_fly_away,M,1998.0,1.0,ES
76495765,76495765_30906229,_wont_go_home_without_you,M,1998.0,1.0,ES
76535424,76535424_38635925,_aint_no_sunshine,F,1970.0,2.0,EN
76535424,76535424_38637755,_landslide,F,1970.0,1.0,EN
76535424,76535424_38622568,_you_know_im_no_good,F,1970.0,1.0,EN
76535424,76535424_38632253,_alone_heart,F,1970.0,1.0,EN
76535424,76535424_38656224,_cups_pitch_perfect,F,1970.0,1.0,EN
76535424,76535424_38639207,_more_than_words,F,1970.0,1.0,EN
76535424,76535424_38636766,_valerie,F,1970.0,1.0,EN
76535424,76535424_38906798,_somebody_to_love,F,1970.0,0.0,EN
76535424,76535424_38906333,_all_by_myself,F,1970.0,0.0,EN
76535424,76535424_38629537,_the_greatest_love_of_all,F,1970.0,0.0,EN
76545172,76545172_38884642,_the_edge_of_glory,F,1985.0,1.0,EN
76545172,76545172_39743340,_stay,F,1985.0,1.0,EN
76545172,76545172_35852306,_ironic,F,1985.0,1.0,EN
76545172,76545172_35853785,_one_of_us,F,1985.0,1.0,EN
76545172,76545172_28805448,_you_are_not_alone,F,1985.0,0.0,EN
76545172,76545172_49363648,_wind_beneath_my_wings,F,1985.0,0.0,EN
76545172,76545172_49368867,_burn,F,1985.0,0.0,EN
76545172,76545172_30977694,_part_of_your_world,F,1985.0,0.0,EN
76545172,76545172_30981875,_you_are_not_alone,F,1985.0,0.0,EN
